,group,variable,month,< de 1 año,< de 1 año,1 a menor de 2 años,1 a menor de 2 años,2 a menor de 5 años,2 a menor de 5 años,TOTALES,TOTALES,TOTALES
HUACHACALLA,talla para la edad (t/e),talla baja (tb),2009-08-01,1,1,0,2,5,5,6,8,14
HUANUNI,talla para la edad (t/e),talla baja (tb),2009-08-01,36,15,21,22,16,21,73,58,131
HUARACAJE,talla para la edad (t/e),talla baja (tb),2009-08-01,0,1,0,2,1,2,1,5,6
HUAYLLAMARCA,talla para la edad (t/e),talla baja (tb),2009-08-01,0,1,4,2,7,5,11,8,19
ICHOCA,talla para la edad (t/e),talla baja (tb),2009-08-01,9,15,13,11,21,25,43,51,94
ICLA,talla para la edad (t/e),talla baja (tb),2009-08-01,17,14,32,21,115,147,164,182,346
INCAHUASI,talla para la edad (t/e),talla baja (tb),2009-08-01,61,44,56,83,177,196,294,323,617
INQUISIVI,talla para la edad (t/e),talla baja (tb),2009-08-01,5,1,3,4,8,13,16,18,34
IRUPANA (VILLA DE LANZA),talla para la edad (t/e),talla baja (tb),2009-08-01,4,0,4,9,12,5,20,14,34
IXIAMAS,talla para la edad (t/e),talla baja (tb),2009-08-01,2,8,7,2,9,6,18,16,34
JESUS DE MACHACA,talla para la edad (t/e),talla baja (tb),2009-08-01,10,4,8,3,15,23,33,30,63
LA ASUNTA,talla para la edad (t/e),talla baja (tb),2009-08-01,12,11,8,10,12,18,32,39,71
LA GUARDIA,talla para la edad (t/e),talla baja (tb),2009-08-01,11,10,11,8,14,14,36,32,68
LA PAZ,talla para la edad (t/e),talla baja (tb),2009-08-01,298,234,241,154,211,172,750,560,1310
LAGUNILLAS,talla para la edad (t/e),talla baja (tb),2009-08-01,1,0,3,2,11,12,15,14,29
LAJA,talla para la edad (t/e),talla baja (tb),2009-08-01,5,4,2,3,0,11,7,18,25
LAS CARRERAS,talla para la edad (t/e),talla baja (tb),2009-08-01,1,0,4,0,8,3,13,3,16
LICOMA PAMPA,talla para la edad (t/e),talla baja (tb),2009-08-01,0,0,1,3,6,3,7,6,13
LLALLAGUA,talla para la edad (t/e),talla baja (tb),2009-08-01,16,33,23,25,32,48,71,106,177
LLICA,talla para la edad (t/e),talla baja (tb),2009-08-01,6,2,4,5,3,10,13,17,30
LORETO,talla para la edad (t/e),talla baja (tb),2009-08-01,0,2,6,4,6,4,12,10,22
LURIBAY,talla para la edad (t/e),talla baja (tb),2009-08-01,3,4,2,5,10,8,15,17,32
MACHACAMARCA,talla para la edad (t/e),talla baja (tb),2009-08-01,6,0,7,7,5,7,18,14,32
MACHARETI,talla para la edad (t/e),talla baja (tb),2009-08-01,2,4,5,1,11,13,18,18,36
MAGDALENA,talla para la edad (t/e),talla baja (tb),2009-08-01,1,4,1,4,1,6,3,14,17
MAIRANA,talla para la edad (t/e),talla baja (tb),2009-08-01,6,3,3,7,9,12,18,22,40
MALLA,talla para la edad (t/e),talla baja (tb),2009-08-01,1,3,5,5,7,4,13,12,25
MAPIRI,talla para la edad (t/e),talla baja (tb),2009-08-01,5,6,5,4,6,18,16,28,44
MECAPACA,talla para la edad (t/e),talla baja (tb),2009-08-01,4,1,2,1,5,3,11,5,16
MINEROS,talla para la edad (t/e),talla baja (tb),2009-08-01,9,5,19,8,20,14,48,27,75
MIZQUE,talla para la edad (t/e),talla baja (tb),2009-08-01,11,22,31,28,45,39,87,89,176
MOCOMOCO,talla para la edad (t/e),talla baja (tb),2009-08-01,8,7,10,8,39,37,57,52,109
MOJINETE,talla para la edad (t/e),talla baja (tb),2009-08-01,0,1,0,0,0,0,0,1,1
MOJOCOYA,talla para la edad (t/e),talla baja (tb),2009-08-01,7,4,10,4,17,15,34,23,57
MONTEAGUDO,talla para la edad (t/e),talla baja (tb),2009-08-01,6,1,18,6,57,37,81,44,125
MONTERO,talla para la edad (t/e),talla baja (tb),2009-08-01,16,4,20,15,16,19,52,38,90
MORO MORO,talla para la edad (t/e),talla baja (tb),2009-08-01,0,0,1,0,0,2,1,2,3
MOROCHATA,talla para la edad (t/e),talla baja (tb),2009-08-01,30,30,52,43,35,46,117,119,236
NACEBE (SANTA ROSA DEL ABUNA),talla para la edad (t/e),talla baja (tb),2009-08-01,1,1,5,0,3,0,9,1,10
NUEVO MANOA (NUEVA ESPERANZA),talla para la edad (t/e),talla baja (tb),2009-08-01,0,0,0,8,1,0,1,8,9
OCURI,talla para la edad (t/e),talla baja (tb),2009-08-01,52,43,89,62,100,107,241,212,453
OKINAWA,talla para la edad (t/e),talla baja (tb),2009-08-01,3,1,2,0,1,1,6,2,8
OMEREQUE,talla para la edad (t/e),talla baja (tb),2009-08-01,0,1,2,0,1,2,3,3,6
ORURO,talla para la edad (t/e),talla baja (tb),2009-08-01,188,92,136,72,104,72,428,236,664
PADCAYA,talla para la edad (t/e),talla baja (tb),2009-08-01,2,1,10,5,7,17,19,23,42
PADILLA,talla para la edad (t/e),talla baja (tb),2009-08-01,13,7,20,9,76,72,109,88,197
PAILON,talla para la edad (t/e),talla baja (tb),2009-08-01,2,3,2,2,3,5,7,10,17
PALCA,talla para la edad (t/e),talla baja (tb),2009-08-01,1,8,8,5,9,8,18,21,39
PALOS BLANCOS,talla para la edad (t/e),talla baja (tb),2009-08-01,4,5,11,13,18,34,33,52,85
PAMPA AULLAGAS,talla para la edad (t/e),talla baja (tb),2009-08-01,4,1,13,7,3,14,20,22,42
PAMPA GRANDE,talla para la edad (t/e),talla baja (tb),2009-08-01,0,1,0,1,6,2,6,4,10
PAPEL PAMPA,talla para la edad (t/e),talla baja (tb),2009-08-01,0,0,0,0,0,1,0,1,1
PASORAPA,talla para la edad (t/e),talla baja (tb),2009-08-01,1,1,2,3,9,9,12,13,25
PATACAMAYA,talla para la edad (t/e),talla baja (tb),2009-08-01,8,5,6,5,0,3,14,13,27
PAZÑA,talla para la edad (t/e),talla baja (tb),2009-08-01,9,8,10,12,24,21,43,41,84
PELECHUCO,talla para la edad (t/e),talla baja (tb),2009-08-01,13,8,12,5,9,12,34,25,59
POCOATA,talla para la edad (t/e),talla baja (tb),2009-08-01,42,33,91,80,58,79,191,192,383
POCONA,talla para la edad (t/e),talla baja (tb),2009-08-01,1,5,11,13,18,28,30,46,76
POJO (CBBA),talla para la edad (t/e),talla baja (tb),2009-08-01,1,1,4,5,9,6,14,12,26
POOPO,talla para la edad (t/e),talla baja (tb),2009-08-01,3,4,9,3,8,8,20,15,35
PORCO,talla para la edad (t/e),talla baja (tb),2009-08-01,12,10,19,11,17,12,48,33,81
POROMA,talla para la edad (t/e),talla baja (tb),2009-08-01,14,17,27,35,73,67,114,119,233
PORONGO,talla para la edad (t/e),talla baja (tb),2009-08-01,1,1,1,0,0,1,2,2,4
PORTACHUELO,talla para la edad (t/e),talla baja (tb),2009-08-01,4,1,0,2,1,2,5,5,10
PORVENIR,talla para la edad (t/e),talla baja (tb),2009-08-01,1,1,0,1,0,5,1,7,8
POSTRER VALLE,talla para la edad (t/e),talla baja (tb),2009-08-01,0,0,0,0,1,0,1,0,1
POTOSI,talla para la edad (t/e),talla baja (tb),2009-08-01,152,95,137,93,142,144,431,332,763
PRESTO,talla para la edad (t/e),talla baja (tb),2009-08-01,13,8,27,27,92,73,132,108,240
PUCARA,talla para la edad (t/e),talla baja (tb),2009-08-01,0,0,0,0,2,1,2,1,3
PUCARANI,talla para la edad (t/e),talla baja (tb),2009-08-01,20,9,23,14,16,12,59,35,94
PUERTO ACOSTA,talla para la edad (t/e),talla baja (tb),2009-08-01,20,12,25,15,16,17,61,44,105
PUERTO CARABUCO,talla para la edad (t/e),talla baja (tb),2009-08-01,9,5,9,6,32,29,50,40,90
PUERTO GONZALO MORENO,talla para la edad (t/e),talla baja (tb),2009-08-01,7,3,10,3,20,18,37,24,61
PUERTO PEREZ,talla para la edad (t/e),talla baja (tb),2009-08-01,1,2,1,1,0,0,2,3,5
PUERTO QUIJARRO,talla para la edad (t/e),talla baja (tb),2009-08-01,0,3,2,0,0,1,2,4,6
PUERTO RICO,talla para la edad (t/e),talla baja (tb),2009-08-01,5,2,13,8,4,5,22,15,37
PUERTO SILES,talla para la edad (t/e),talla baja (tb),2009-08-01,3,1,1,3,4,3,8,7,15
PUERTO SUAREZ,talla para la edad (t/e),talla baja (tb),2009-08-01,2,3,3,0,0,4,5,7,12
PUERTO VILLARROEL,talla para la edad (t/e),talla baja (tb),2009-08-01,44,37,66,59,71,95,181,191,372
PUNA,talla para la edad (t/e),talla baja (tb),2009-08-01,37,39,63,51,97,94,197,184,381
PUNATA,talla para la edad (t/e),talla baja (tb),2009-08-01,10,10,5,14,6,13,21,37,58
QUIABAYA,talla para la edad (t/e),talla baja (tb),2009-08-01,2,1,4,1,5,13,11,15,26
QUILLACOLLO,talla para la edad (t/e),talla baja (tb),2009-08-01,4,10,8,7,4,6,16,23,39
QUIME,talla para la edad (t/e),talla baja (tb),2009-08-01,6,3,14,5,19,16,39,24,63
QUIRUSILLAS,talla para la edad (t/e),talla baja (tb),2009-08-01,2,0,0,1,2,0,4,1,5
RAVELO,talla para la edad (t/e),talla baja (tb),2009-08-01,48,29,77,73,166,168,291,270,561
REYES,talla para la edad (t/e),talla baja (tb),2009-08-01,8,9,15,4,5,15,28,28,56
RIBERALTA,talla para la edad (t/e),talla baja (tb),2009-08-01,26,22,57,40,41,39,124,101,225
ROBORE,talla para la edad (t/e),talla baja (tb),2009-08-01,5,1,1,2,0,1,6,4,10
RURRENABAQUE,talla para la edad (t/e),talla baja (tb),2009-08-01,3,2,2,0,1,0,6,2,8
SABAYA,talla para la edad (t/e),talla baja (tb),2009-08-01,1,0,3,2,3,3,7,5,12
SACABA,talla para la edad (t/e),talla baja (tb),2009-08-01,37,27,51,30,27,30,115,87,202
SACABAMBA,talla para la edad (t/e),talla baja (tb),2009-08-01,0,0,2,3,4,3,6,6,12
SACACA,talla para la edad (t/e),talla baja (tb),2009-08-01,60,46,108,74,108,99,276,219,495
SAIPINA,talla para la edad (t/e),talla baja (tb),2009-08-01,0,0,0,1,3,0,3,1,4
SALINAS DE GARCI MENDOZA,talla para la edad (t/e),talla baja (tb),2009-08-01,4,1,6,5,14,12,24,18,42
SAMAIPATA,talla para la edad (t/e),talla baja (tb),2009-08-01,2,0,1,0,3,0,6,0,6
SAN AGUSTIN,talla para la edad (t/e),talla baja (tb),2009-08-01,1,0,4,4,3,4,8,8,16
SAN ANDRES,talla para la edad (t/e),talla baja (tb),2009-08-01,3,2,6,10,3,10,12,22,34
SAN ANDRES DE MACHACA,talla para la edad (t/e),talla baja (tb),2009-08-01,1,2,2,2,0,5,3,9,12
SAN ANTONIO DE ESMORUCO,talla para la edad (t/e),talla baja (tb),2009-08-01,1,1,5,1,3,6,9,8,17
SAN ANTONIO DE LOMERIO,talla para la edad (t/e),talla baja (tb),2009-08-01,4,2,3,8,16,11,23,21,44
SAN BENITO,talla para la edad (t/e),talla baja (tb),2009-08-01,9,14,14,11,16,17,39,42,81
SAN BORJA,talla para la edad (t/e),talla baja (tb),2009-08-01,18,10,32,16,26,31,76,57,133
SAN BUENA VENTURA,talla para la edad (t/e),talla baja (tb),2009-08-01,8,1,5,0,6,4,19,5,24
SAN CARLOS,talla para la edad (t/e),talla baja (tb),2009-08-01,5,0,5,2,3,3,13,5,18
SAN IGNACIO,talla para la edad (t/e),talla baja (tb),2009-08-01,3,5,9,14,19,13,31,32,63
SAN IGNACIO DE VELASCO,talla para la edad (t/e),talla baja (tb),2009-08-01,4,6,7,2,7,5,18,13,31
SAN JAVIER(BNI),talla para la edad (t/e),talla baja (tb),2009-08-01,0,0,0,4,0,0,0,4,4
SAN JAVIER(STC),talla para la edad (t/e),talla baja (tb),2009-08-01,4,5,8,10,16,12,28,27,55
SAN JOAQUIN,talla para la edad (t/e),talla baja (tb),2009-08-01,3,2,3,2,1,1,7,5,12
SAN JOSE DE CHIQUITOS,talla para la edad (t/e),talla baja (tb),2009-08-01,7,2,3,5,1,1,11,8,19
SAN JUAN DE YAPACANI,talla para la edad (t/e),talla baja (tb),2009-08-01,0,1,2,3,8,3,10,7,17
SAN JULIAN,talla para la edad (t/e),talla baja (tb),2009-08-01,2,0,3,2,3,9,8,11,19
SAN LORENZO(PND),talla para la edad (t/e),talla baja (tb),2009-08-01,3,0,2,3,4,2,9,5,14
SAN LORENZO(TJA),talla para la edad (t/e),talla baja (tb),2009-08-01,9,7,11,8,17,11,37,26,63
SAN LUCAS,talla para la edad (t/e),talla baja (tb),2009-08-01,87,72,175,110,332,320,594,502,1096
SAN MATIAS,talla para la edad (t/e),talla baja (tb),2009-08-01,0,1,0,0,0,0,0,1,1
SAN MIGUEL DE VELASCO,talla para la edad (t/e),talla baja (tb),2009-08-01,0,1,0,1,0,0,0,2,2
SAN PABLO DE LIPEZ,talla para la edad (t/e),talla baja (tb),2009-08-01,2,7,4,7,7,5,13,19,32
SAN PEDRO,talla para la edad (t/e),talla baja (tb),2009-08-01,2,0,1,1,0,5,3,6,9
SAN PEDRO DE BUENA VISTA,talla para la edad (t/e),talla baja (tb),2009-08-01,67,45,67,71,86,92,220,208,428
SAN PEDRO DE CURAHUARA,talla para la edad (t/e),talla baja (tb),2009-08-01,0,2,7,2,8,12,15,16,31
SAN PEDRO DE QUEMES,talla para la edad (t/e),talla baja (tb),2009-08-01,2,0,0,0,0,1,2,1,3
SAN PEDRO DE TIQUINA,talla para la edad (t/e),talla baja (tb),2009-08-01,0,0,1,2,1,1,2,3,5
SAN PEDRO(PND),talla para la edad (t/e),talla baja (tb),2009-08-01,0,0,0,0,1,1,1,1,2
SAN RAFAEL,talla para la edad (t/e),talla baja (tb),2009-08-01,0,0,0,0,2,0,2,0,2
SAN RAMON,talla para la edad (t/e),talla baja (tb),2009-08-01,1,2,1,2,4,2,6,6,12
SANTA ANA,talla para la edad (t/e),talla baja (tb),2009-08-01,2,5,3,5,2,5,7,15,22
SANTA CRUZ DE LA SIERRA,talla para la edad (t/e),talla baja (tb),2009-08-01,142,127,109,83,97,122,348,332,680
SANTA ROSA,talla para la edad (t/e),talla baja (tb),2009-08-01,8,4,3,4,3,1,14,9,23
SANTA ROSA DEL SARA,talla para la edad (t/e),talla baja (tb),2009-08-01,1,1,1,3,6,5,8,9,17
SANTIAGO DE CALLAPA,talla para la edad (t/e),talla baja (tb),2009-08-01,4,8,13,3,7,6,24,17,41
SANTIAGO DE HUARI,talla para la edad (t/e),talla baja (tb),2009-08-01,6,2,10,5,20,20,36,27,63
SANTIAGO DE MACHACA,talla para la edad (t/e),talla baja (tb),2009-08-01,2,2,5,1,10,2,17,5,22
SANTIVAÑES,talla para la edad (t/e),talla baja (tb),2009-08-01,1,0,0,10,1,4,2,14,16
SANTUARIO DE QUILLACAS,talla para la edad (t/e),talla baja (tb),2009-08-01,6,3,6,10,30,17,42,30,72
SAPAHAQUI,talla para la edad (t/e),talla baja (tb),2009-08-01,8,7,11,12,36,29,55,48,103
SENA,talla para la edad (t/e),talla baja (tb),2009-08-01,1,1,10,2,8,5,19,8,27
SICA SICA (VILLA AROMA),talla para la edad (t/e),talla baja (tb),2009-08-01,8,7,11,16,18,16,37,39,76
SICAYA,talla para la edad (t/e),talla baja (tb),2009-08-01,8,8,13,18,49,37,70,63,133
SIPE SIPE,talla para la edad (t/e),talla baja (tb),2009-08-01,7,15,17,14,12,12,36,41,77
SOPACHUY,talla para la edad (t/e),talla baja (tb),2009-08-01,6,8,20,22,94,98,120,128,248
SORACACHI,talla para la edad (t/e),talla baja (tb),2009-08-01,11,6,19,10,20,21,50,37,87
SORATA,talla para la edad (t/e),talla baja (tb),2009-08-01,15,21,9,9,32,28,56,58,114
SUCRE,talla para la edad (t/e),talla baja (tb),2009-08-01,44,29,57,38,108,114,209,181,390
TACACOMA,talla para la edad (t/e),talla baja (tb),2009-08-01,0,2,4,5,3,11,7,18,25
TACOBAMBA,talla para la edad (t/e),talla baja (tb),2009-08-01,8,14,32,18,12,15,52,47,99
TACOPAYA,talla para la edad (t/e),talla baja (tb),2009-08-01,7,10,28,29,57,60,92,99,191
TAPACARI,talla para la edad (t/e),talla baja (tb),2009-08-01,44,38,83,72,89,68,216,178,394
TARABUCO,talla para la edad (t/e),talla baja (tb),2009-08-01,36,22,80,61,153,138,269,221,490
TARACO,talla para la edad (t/e),talla baja (tb),2009-08-01,0,0,3,1,0,0,3,1,4
TARATA,talla para la edad (t/e),talla baja (tb),2009-08-01,7,5,8,3,18,5,33,13,46
TARIJA,talla para la edad (t/e),talla baja (tb),2009-08-01,28,10,31,26,26,19,85,55,140
TARVITA,talla para la edad (t/e),talla baja (tb),2009-08-01,27,26,70,61,208,188,305,275,580
TEOPONTE,talla para la edad (t/e),talla baja (tb),2009-08-01,1,4,6,6,2,3,9,13,22
TIAWANACU,talla para la edad (t/e),talla baja (tb),2009-08-01,5,4,2,3,4,4,11,11,22
TINGUIPAYA,talla para la edad (t/e),talla baja (tb),2009-08-01,32,25,45,32,51,40,128,97,225
TIPUANI,talla para la edad (t/e),talla baja (tb),2009-08-01,2,2,4,7,5,6,11,15,26
TIQUIPAYA,talla para la edad (t/e),talla baja (tb),2009-08-01,12,16,20,21,15,16,47,53,100
TIRAQUE (CBBA),talla para la edad (t/e),talla baja (tb),2009-08-01,30,5,16,16,20,16,66,37,103
TITO YUPANQUI (PARQUIPUJIO),talla para la edad (t/e),talla baja (tb),2009-08-01,0,0,1,0,3,0,4,0,4
TOCO,talla para la edad (t/e),talla baja (tb),2009-08-01,2,3,5,6,7,5,14,14,28
TODOS SANTOS,talla para la edad (t/e),talla baja (tb),2009-08-01,0,0,0,0,0,2,0,2,2
TOLATA,talla para la edad (t/e),talla baja (tb),2009-08-01,6,8,4,1,4,3,14,12,26
TOLEDO,talla para la edad (t/e),talla baja (tb),2009-08-01,2,1,4,3,4,2,10,6,16
TOMAVE,talla para la edad (t/e),talla baja (tb),2009-08-01,21,12,26,15,13,25,60,52,112
TOMINA,talla para la edad (t/e),talla baja (tb),2009-08-01,11,14,21,20,108,98,140,132,272
TORO TORO,talla para la edad (t/e),talla baja (tb),2009-08-01,32,23,47,31,75,80,154,134,288
TOTORA(CBBA),talla para la edad (t/e),talla baja (tb),2009-08-01,12,19,32,10,14,23,58,52,110
TOTORA(ORR),talla para la edad (t/e),talla baja (tb),2009-08-01,7,6,11,5,3,7,21,18,39
TRIGAL,talla para la edad (t/e),talla baja (tb),2009-08-01,0,0,0,0,2,0,2,0,2
TRINIDAD,talla para la edad (t/e),talla baja (tb),2009-08-01,18,20,19,12,20,18,57,50,107
TUPIZA,talla para la edad (t/e),talla baja (tb),2009-08-01,20,21,24,14,42,30,86,65,151
TURCO,talla para la edad (t/e),talla baja (tb),2009-08-01,4,5,5,1,3,14,12,20,32
UMALA,talla para la edad (t/e),talla baja (tb),2009-08-01,0,2,1,3,5,4,6,9,15
UNCIA,talla para la edad (t/e),talla baja (tb),2009-08-01,22,16,16,31,46,42,84,89,173
URIONDO (A. CONCEPCION),talla para la edad (t/e),talla baja (tb),2009-08-01,1,2,4,5,11,6,16,13,29
URUBICHA,talla para la edad (t/e),talla baja (tb),2009-08-01,6,2,3,2,9,18,18,22,40
UYUNI,talla para la edad (t/e),talla baja (tb),2009-08-01,16,11,14,19,33,27,63,57,120
VACAS,talla para la edad (t/e),talla baja (tb),2009-08-01,9,8,9,9,3,6,21,23,44
VALLEGRANDE,talla para la edad (t/e),talla baja (tb),2009-08-01,3,0,3,0,4,4,10,4,14
VIACHA,talla para la edad (t/e),talla baja (tb),2009-08-01,12,14,10,17,14,10,36,41,77
VILA VILA,talla para la edad (t/e),talla baja (tb),2009-08-01,6,5,12,16,26,34,44,55,99
VILLA MONTES,talla para la edad (t/e),talla baja (tb),2009-08-01,6,4,8,12,12,8,26,24,50
VILLA NUEVA (LOMA ALTA),talla para la edad (t/e),talla baja (tb),2009-08-01,0,1,6,4,1,1,7,6,13
VILLA RIVERO,talla para la edad (t/e),talla baja (tb),2009-08-01,3,2,5,3,4,2,12,7,19
VILLA SERRANO,talla para la edad (t/e),talla baja (tb),2009-08-01,11,5,24,17,78,71,113,93,206
VILLA TUNARI,talla para la edad (t/e),talla baja (tb),2009-08-01,18,19,41,42,57,40,116,101,217
VILLA VACA GUZMAN (MUYUPAMPA),talla para la edad (t/e),talla baja (tb),2009-08-01,2,0,6,4,22,15,30,19,49
VILLAZON,talla para la edad (t/e),talla baja (tb),2009-08-01,25,16,33,29,36,25,94,70,164
VINTO,talla para la edad (t/e),talla baja (tb),2009-08-01,6,6,4,14,4,2,14,22,36
VITICHI,talla para la edad (t/e),talla baja (tb),2009-08-01,15,11,31,22,48,55,94,88,182
WALDO BALLIVIAN,talla para la edad (t/e),talla baja (tb),2009-08-01,0,2,6,5,9,12,15,19,34
WARNES,talla para la edad (t/e),talla baja (tb),2009-08-01,3,4,3,2,4,4,10,10,20
YACO,talla para la edad (t/e),talla baja (tb),2009-08-01,11,4,7,4,23,17,41,25,66
YACUIBA,talla para la edad (t/e),talla baja (tb),2009-08-01,27,23,28,40,53,55,108,118,226
YAMPARAEZ,talla para la edad (t/e),talla baja (tb),2009-08-01,11,7,27,23,102,85,140,115,255
YANACACHI,talla para la edad (t/e),talla baja (tb),2009-08-01,2,1,1,4,2,5,5,10,15
YAPACANI,talla para la edad (t/e),talla baja (tb),2009-08-01,1,4,10,2,7,4,18,10,28
YOCALLA,talla para la edad (t/e),talla baja (tb),2009-08-01,6,9,11,6,12,7,29,22,51
YOTALA,talla para la edad (t/e),talla baja (tb),2009-08-01,2,2,14,10,42,32,58,44,102
YUNCHARA,talla para la edad (t/e),talla baja (tb),2009-08-01,15,9,24,14,39,31,78,54,132
ZUDAÑEZ,talla para la edad (t/e),talla baja (tb),2009-08-01,3,3,12,16,70,71,85,90,175
ACACIO,talla para la edad (t/e),talla baja (tb),2009-09-01,19,19,31,35,55,56,105,110,215
ACHACACHI,talla para la edad (t/e),talla baja (tb),2009-09-01,22,14,16,14,22,31,60,59,119
ACHOCALLA,talla para la edad (t/e),talla baja (tb),2009-09-01,3,0,1,2,5,2,9,4,13
AIQUILE,talla para la edad (t/e),talla baja (tb),2009-09-01,22,8,47,34,82,76,151,118,269
ALALAY,talla para la edad (t/e),talla baja (tb),2009-09-01,10,4,6,11,43,18,59,33,92
ALCALA,talla para la edad (t/e),talla baja (tb),2009-09-01,2,1,7,3,23,28,32,32,64
ANCORAIMES,talla para la edad (t/e),talla baja (tb),2009-09-01,12,7,9,6,11,15,32,28,60
ANDAMARCA,talla para la edad (t/e),talla baja (tb),2009-09-01,5,1,5,9,30,27,40,37,77
ANTEQUERA,talla para la edad (t/e),talla baja (tb),2009-09-01,2,0,4,3,10,3,16,6,22
ANZALDO,talla para la edad (t/e),talla baja (tb),2009-09-01,4,11,5,20,6,6,15,37,52
APOLO,talla para la edad (t/e),talla baja (tb),2009-09-01,5,1,24,4,17,17,46,22,68
ARAMPAMPA,talla para la edad (t/e),talla baja (tb),2009-09-01,6,7,12,20,34,46,52,73,125
ARANI,talla para la edad (t/e),talla baja (tb),2009-09-01,1,2,7,11,12,13,20,26,46
ARBIETO,talla para la edad (t/e),talla baja (tb),2009-09-01,2,4,8,16,9,15,19,35,54
ARQUE,talla para la edad (t/e),talla baja (tb),2009-09-01,47,31,48,38,52,42,147,111,258
ATOCHA,talla para la edad (t/e),talla baja (tb),2009-09-01,10,5,7,7,7,12,24,24,48
AUCAPATA,talla para la edad (t/e),talla baja (tb),2009-09-01,0,2,1,4,7,7,8,13,21
AYATA,talla para la edad (t/e),talla baja (tb),2009-09-01,12,2,16,21,18,17,46,40,86
AYO AYO,talla para la edad (t/e),talla baja (tb),2009-09-01,9,6,8,14,6,4,23,24,47
AYOPAYA (V. DE INDEPENDENCIA),talla para la edad (t/e),talla baja (tb),2009-09-01,32,33,44,30,43,36,119,99,218
AZURDUY,talla para la edad (t/e),talla baja (tb),2009-09-01,18,26,44,30,115,111,177,167,344
BATALLAS,talla para la edad (t/e),talla baja (tb),2009-09-01,12,9,8,6,15,20,35,35,70
BAURES,talla para la edad (t/e),talla baja (tb),2009-09-01,2,2,6,7,7,4,15,13,28
BELEN DE ANDAMARCA,talla para la edad (t/e),talla baja (tb),2009-09-01,0,0,1,0,3,5,4,5,9
BELEN DE URMIRI,talla para la edad (t/e),talla baja (tb),2009-09-01,2,1,1,2,4,6,7,9,16
BERMEJO,talla para la edad (t/e),talla baja (tb),2009-09-01,1,2,6,9,10,8,17,19,36
BETANZOS,talla para la edad (t/e),talla baja (tb),2009-09-01,61,37,69,61,126,130,256,228,484
BOLIVAR,talla para la edad (t/e),talla baja (tb),2009-09-01,22,28,57,19,73,56,152,103,255
BOLPEBRA,talla para la edad (t/e),talla baja (tb),2009-09-01,0,0,0,3,5,1,5,4,9
BOYUIBE,talla para la edad (t/e),talla baja (tb),2009-09-01,0,2,0,1,4,2,4,5,9
BUENA VISTA,talla para la edad (t/e),talla baja (tb),2009-09-01,4,1,3,2,2,6,9,9,18
CABEZAS,talla para la edad (t/e),talla baja (tb),2009-09-01,3,0,10,8,12,9,25,17,42
CAIROMA,talla para la edad (t/e),talla baja (tb),2009-09-01,9,3,18,13,14,32,41,48,89
"CAIZA ""D""",talla para la edad (t/e),talla baja (tb),2009-09-01,11,8,11,14,20,20,42,42,84
CAJUATA,talla para la edad (t/e),talla baja (tb),2009-09-01,4,3,6,6,5,6,15,15,30
CALACOTO,talla para la edad (t/e),talla baja (tb),2009-09-01,4,4,15,5,15,19,34,28,62
CALAMARCA,talla para la edad (t/e),talla baja (tb),2009-09-01,10,1,13,16,17,16,40,33,73
CAMARGO,talla para la edad (t/e),talla baja (tb),2009-09-01,12,14,37,30,76,80,125,124,249
CAMATAQUI (C. VILLA ABECIA),talla para la edad (t/e),talla baja (tb),2009-09-01,0,1,6,2,3,21,9,24,33
CAMIRI,talla para la edad (t/e),talla baja (tb),2009-09-01,5,4,6,5,8,15,19,24,43
CAPINOTA,talla para la edad (t/e),talla baja (tb),2009-09-01,19,9,26,21,42,37,87,67,154
CAQUIAVIRI,talla para la edad (t/e),talla baja (tb),2009-09-01,5,6,13,9,15,14,33,29,62
CARACOLLO,talla para la edad (t/e),talla baja (tb),2009-09-01,32,22,29,21,23,26,84,69,153
CARANAVI,talla para la edad (t/e),talla baja (tb),2009-09-01,21,18,38,33,56,56,115,107,222
CARANGAS,talla para la edad (t/e),talla baja (tb),2009-09-01,1,0,0,0,0,0,1,0,1
CARAPARI,talla para la edad (t/e),talla baja (tb),2009-09-01,5,6,3,3,16,7,24,16,40
CARIPUYO,talla para la edad (t/e),talla baja (tb),2009-09-01,23,13,41,27,64,60,128,100,228
CARMEN RIVERO TORREZ,talla para la edad (t/e),talla baja (tb),2009-09-01,2,1,0,0,0,0,2,1,3
CATACORA,talla para la edad (t/e),talla baja (tb),2009-09-01,3,1,2,2,7,12,12,15,27
CHACARILLA,talla para la edad (t/e),talla baja (tb),2009-09-01,1,0,5,0,2,0,8,0,8
CHALLAPATA,talla para la edad (t/e),talla baja (tb),2009-09-01,41,13,59,38,53,57,153,108,261
CHAQUI,talla para la edad (t/e),talla baja (tb),2009-09-01,13,15,14,17,14,10,41,42,83
CHARAGUA,talla para la edad (t/e),talla baja (tb),2009-09-01,9,5,13,8,16,22,38,35,73
