year,disease_group,disease,municipalities,values,file
2019,infecc. de transmision sexual,gonorrea,213,19044,clean/2019/infecc-de-transmision-sexual/gonorrea.csv
2019,infecc. de transmision sexual,verruga genital,139,12351,clean/2019/infecc-de-transmision-sexual/verruga-genital.csv
2019,infecc. de transmision sexual,prueba rapida reactiva de vih en  mujer embarazada,58,4830,clean/2019/infecc-de-transmision-sexual/prueba-rapida-reactiva-de-vih-en-mujer-embarazada.csv
2019,infecc. de transmision sexual,prueba rapida reactiva de vih en poblacion en general,79,7130,clean/2019/infecc-de-transmision-sexual/prueba-rapida-reactiva-de-vih-en-poblacion-en-general.csv
2019,otras infecciones,enfermedad diarreica aguda,340,93403,clean/2019/otras-infecciones/enfermedad-diarreica-aguda.csv
2019,otras infecciones,ira sin neumonia,340,93794,clean/2019/otras-infecciones/ira-sin-neumonia.csv
2019,otras infecciones,neumonia,320,68908,clean/2019/otras-infecciones/neumonia.csv
2019,otras infecciones,no de personas expuestas al virus rabico,311,63572,clean/2019/otras-infecciones/no-de-personas-expuestas-al-virus-rabico.csv
2019,otras infecciones,n de personas con mordedura de serpientes,129,12006,clean/2019/otras-infecciones/n-de-personas-con-mordedura-de-serpientes.csv
2019,otras infecciones,n de personas con picadura de animales ponzonosos,233,32131,clean/2019/otras-infecciones/n-de-personas-con-picadura-de-animales-ponzonosos.csv
2019,tuberculosis y lepra,tuberculosis meningea,3,92,clean/2019/tuberculosis-y-lepra/tuberculosis-meningea.csv
2019,tuberculosis y lepra,reaccion adversa  a farmacos antituberculosos (rafa),33,1863,clean/2019/tuberculosis-y-lepra/reaccion-adversa-a-farmacos-antituberculosos-rafa.csv
2019,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),17,598,clean/2019/tuberculosis-y-lepra/reaccion-adversa-a-farmacos-antituberculosos-rafa-graves.csv
2019,tuberculosis y lepra,lepra paucibacilar,7,368,clean/2019/tuberculosis-y-lepra/lepra-paucibacilar.csv
2019,tuberculosis y lepra,lepra multibacilar,14,598,clean/2019/tuberculosis-y-lepra/lepra-multibacilar.csv
2019,"violencia, hechos de transito y accidentes",violencia en la familia,178,17871,clean/2019/violencia-hechos-de-transito-y-accidentes/violencia-en-la-familia.csv
2019,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",137,9407,clean/2019/violencia-hechos-de-transito-y-accidentes/violencia-sexual-familiar-domestica-y-o-en-otros-ambitos.csv
2019,"violencia, hechos de transito y accidentes",otras violencias por lesiones autoinflingidas y colectivas,203,20148,clean/2019/violencia-hechos-de-transito-y-accidentes/otras-violencias-por-lesiones-autoinflingidas-y-colectivas.csv
2019,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,249,35926,clean/2019/violencia-hechos-de-transito-y-accidentes/no-de-casos-presentados-por-hechos-de-transito.csv
2019,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,279,40273,clean/2019/violencia-hechos-de-transito-y-accidentes/no-de-casos-presentados-por-otros-accidentes.csv
2019,mortalidad,muerte menor de 5 anos por diarrea,27,1935,clean/2019/mortalidad/muerte-menor-de-5-anos-por-diarrea.csv
2019,mortalidad,muerte menor de 5 anos por neumonia,33,2623,clean/2019/mortalidad/muerte-menor-de-5-anos-por-neumonia.csv
2019,mortalidad,muerte menor de 5 anos por desnutricion aguda grave,16,774,clean/2019/mortalidad/muerte-menor-de-5-anos-por-desnutricion-aguda-grave.csv
2019,mortalidad,muerte menor de 5 anos por otras causas,119,12857,clean/2019/mortalidad/muerte-menor-de-5-anos-por-otras-causas.csv
2019,mortalidad,otras muertes en mayores de 5 anos,281,97094,clean/2019/mortalidad/otras-muertes-en-mayores-de-5-anos.csv
2019,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (< 22 sem) aborto,199,3525,clean/2019/salud-sexual-y-reproductiva/hemorragia-de-la-primera-mitad-del-embarazo-22-sem-aborto.csv
2019,salud sexual y reproductiva,gestantes y puerperas con sepsis,61,444,clean/2019/salud-sexual-y-reproductiva/gestantes-y-puerperas-con-sepsis.csv
2019,salud sexual y reproductiva,preeclampsia severa,164,1470,clean/2019/salud-sexual-y-reproductiva/preeclampsia-severa.csv
2019,salud sexual y reproductiva,eclampsia,35,369,clean/2019/salud-sexual-y-reproductiva/eclampsia.csv
2019,intoxicaciones,plaguicidas,165,11868,clean/2019/intoxicaciones/plaguicidas.csv
2019,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),153,16123,clean/2019/intoxicaciones/enf-transmitidas-por-alimentos-e-t-a.csv
2019,intoxicaciones,"otras intoxicaciones (drogas, farmacos, alcohol etc.)",213,20447,clean/2019/intoxicaciones/otras-intoxicaciones-drogas-farmacos-alcohol-etc.csv
2019,eventos - notificacion inmediata parte i,riada,39,53,clean/2019/eventos-notificacion-inmediata-parte-i/riada.csv
2019,eventos - notificacion inmediata parte i,helada/granizo/nevada,41,73,clean/2019/eventos-notificacion-inmediata-parte-i/helada-granizo-nevada.csv
2019,eventos - notificacion inmediata parte i,incendio,28,37,clean/2019/eventos-notificacion-inmediata-parte-i/incendio.csv
2019,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,19,29,clean/2019/eventos-notificacion-inmediata-parte-ii/deslizamiento-sismo-terremoto.csv
2019,eventos - notificacion inmediata parte ii,inundacion,28,37,clean/2019/eventos-notificacion-inmediata-parte-ii/inundacion.csv
2019,eventos - notificacion inmediata parte ii,otros de excepcion,24,32,clean/2019/eventos-notificacion-inmediata-parte-ii/otros-de-excepcion.csv
2019,enfermedades transmitidas por vectores (etv),leishmaniasis,123,13409,clean/2019/enfermedades-transmitidas-por-vectores-etv/leishmaniasis.csv
2019,enfermedades transmitidas por vectores (etv),chagas agudo,154,22034,clean/2019/enfermedades-transmitidas-por-vectores-etv/chagas-agudo.csv
2019,enfermedades transmitidas por vectores (etv),dengue,42,4554,clean/2019/enfermedades-transmitidas-por-vectores-etv/dengue.csv
2019,enfermedades transmitidas por vectores (etv),malaria,93,14536,clean/2019/enfermedades-transmitidas-por-vectores-etv/malaria.csv
2019,mortalidad materna,muerte materna notificada,48,270,clean/2019/mortalidad-materna/muerte-materna-notificada.csv
2019,mortalidad materna,muerte materna confirmada,53,294,clean/2019/mortalidad-materna/muerte-materna-confirmada.csv
2019,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,95,2219,clean/2019/mortalidad-perinatal-neonatal-e-infantil/muerte-fetal-obito-confirmada.csv
2019,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,64,1435,clean/2019/mortalidad-perinatal-neonatal-e-infantil/muerte-neonatal-temprana-0-6-dias-confirmada.csv
2019,"mortalidad perinatal, neonatal e infantil",muerte neonatal  tardia (7-27 dias) confirmada,50,945,clean/2019/mortalidad-perinatal-neonatal-e-infantil/muerte-neonatal-tardia-7-27-dias-confirmada.csv
2019,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por sepsis,20,448,clean/2019/mortalidad-perinatal-neonatal-e-infantil/muerte-menor-de-28-dias-por-sepsis.csv
2019,"mortalidad perinatal, neonatal e infantil",muerte menor de 28 dias por asfixia perinatal,20,462,clean/2019/mortalidad-perinatal-neonatal-e-infantil/muerte-menor-de-28-dias-por-asfixia-perinatal.csv
2019,"mortalidad perinatal, neonatal e infantil",muerte de 28 dias a menor de 1 ano,55,1001,clean/2019/mortalidad-perinatal-neonatal-e-infantil/muerte-de-28-dias-a-menor-de-1-ano.csv
2020,sospecha diagnostica,sarampion / rubeola,31,1656,clean/2020/sospecha-diagnostica/sarampion-rubeola.csv
2020,sospecha diagnostica,sindrome de rubeola congenita,3,69,clean/2020/sospecha-diagnostica/sindrome-de-rubeola-congenita.csv
2020,sospecha diagnostica,tos ferina/coqueluche,13,713,clean/2020/sospecha-diagnostica/tos-ferina-coqueluche.csv
2020,sospecha diagnostica,difteria,0,0,clean/2020/sospecha-diagnostica/difteria.csv
2020,sospecha diagnostica,paralisis flacida aguda (polio),10,322,clean/2020/sospecha-diagnostica/paralisis-flacida-aguda-polio.csv
2020,sospecha diagnostica,fiebre amarilla,4,138,clean/2020/sospecha-diagnostica/fiebre-amarilla.csv
2020,sospecha diagnostica,dengue grave,43,2093,clean/2020/sospecha-diagnostica/dengue-grave.csv
2020,sospecha diagnostica,fiebre hemorragica,4,115,clean/2020/sospecha-diagnostica/fiebre-hemorragica.csv
2020,sospecha diagnostica,peste,0,0,clean/2020/sospecha-diagnostica/peste.csv
2020,sospecha diagnostica,enfermedad meningococica,5,184,clean/2020/sospecha-diagnostica/enfermedad-meningococica.csv
2020,sospecha diagnostica,colera,7,184,clean/2020/sospecha-diagnostica/colera.csv
2020,sospecha diagnostica,enfermedad por hanta virus,10,529,clean/2020/sospecha-diagnostica/enfermedad-por-hanta-virus.csv
2020,sospecha diagnostica,rabia canina,17,1219,clean/2020/sospecha-diagnostica/rabia-canina.csv
2020,sospecha diagnostica,rabia humana,1,23,clean/2020/sospecha-diagnostica/rabia-humana.csv
2020,sospecha diagnostica,"influenza  (irag ,iragi y eti)",55,3772,clean/2020/sospecha-diagnostica/influenza-irag-iragi-y-eti.csv
2020,sospecha diagnostica,leptospirosis,20,805,clean/2020/sospecha-diagnostica/leptospirosis.csv
2020,sospecha diagnostica,chikungunya,61,4048,clean/2020/sospecha-diagnostica/chikungunya.csv
2020,sospecha diagnostica,zika,22,1656,clean/2020/sospecha-diagnostica/zika.csv
2020,sospecha diagnostica,dengue con signos de alarma,128,10419,clean/2020/sospecha-diagnostica/dengue-con-signos-de-alarma.csv
2020,sospecha diagnostica,dengue sin signos de alarma,173,23483,clean/2020/sospecha-diagnostica/dengue-sin-signos-de-alarma.csv
2020,sospecha diagnostica,otras meningitis,16,943,clean/2020/sospecha-diagnostica/otras-meningitis.csv
2020,sospecha diagnostica,sindrome hemolitico uremico,18,782,clean/2020/sospecha-diagnostica/sindrome-hemolitico-uremico.csv
2020,sospecha diagnostica,covid-19,315,43286,clean/2020/sospecha-diagnostica/covid-19.csv
2020,inmunoprevenibles,tetanos neonatal / adulto,16,575,clean/2020/inmunoprevenibles/tetanos-neonatal-adulto.csv
2020,inmunoprevenibles,hepatitis viral a*,135,11730,clean/2020/inmunoprevenibles/hepatitis-viral-a.csv
2020,inmunoprevenibles,hepatitis viral b o c*,57,4117,clean/2020/inmunoprevenibles/hepatitis-viral-b-o-c.csv
2020,inmunoprevenibles,parotiditis,192,13547,clean/2020/inmunoprevenibles/parotiditis.csv
2020,inmunoprevenibles,varicela,283,30682,clean/2020/inmunoprevenibles/varicela.csv
2020,infecc. de transmision sexual,ulcera genital,202,14720,clean/2020/infecc-de-transmision-sexual/ulcera-genital.csv
2020,infecc. de transmision sexual,sifilis congenita,35,2047,clean/2020/infecc-de-transmision-sexual/sifilis-congenita.csv
2020,infecc. de transmision sexual,sifilis en la mujer embarazada*,70,4554,clean/2020/infecc-de-transmision-sexual/sifilis-en-la-mujer-embarazada.csv
2020,infecc. de transmision sexual,flujo uretral/vaginal,329,76521,clean/2020/infecc-de-transmision-sexual/flujo-uretral-vaginal.csv
2020,infecc. de transmision sexual,gonorrea,221,18630,clean/2020/infecc-de-transmision-sexual/gonorrea.csv
2020,infecc. de transmision sexual,verruga genital,148,10833,clean/2020/infecc-de-transmision-sexual/verruga-genital.csv
2020,infecc. de transmision sexual,prueba rapida reactiva de vih en  mujer embarazada,65,4094,clean/2020/infecc-de-transmision-sexual/prueba-rapida-reactiva-de-vih-en-mujer-embarazada.csv
2020,infecc. de transmision sexual,prueba rapida reactiva de vih en poblacion en general,71,5727,clean/2020/infecc-de-transmision-sexual/prueba-rapida-reactiva-de-vih-en-poblacion-en-general.csv
2020,otras infecciones,enfermedad diarreica aguda,340,93288,clean/2020/otras-infecciones/enfermedad-diarreica-aguda.csv
2020,otras infecciones,ira sin neumonia,340,93794,clean/2020/otras-infecciones/ira-sin-neumonia.csv
2020,otras infecciones,neumonia,311,62422,clean/2020/otras-infecciones/neumonia.csv
2020,otras infecciones,no de personas expuestas al virus rabico,312,60145,clean/2020/otras-infecciones/no-de-personas-expuestas-al-virus-rabico.csv
2020,otras infecciones,n de personas con evenenamiento por mordedura de serpientes venenosas,145,12259,clean/2020/otras-infecciones/n-de-personas-con-evenenamiento-por-mordedura-de-serpientes-venenosas.csv
2020,otras infecciones,n de personas con envenenamiento por aracnidos,239,27531,clean/2020/otras-infecciones/n-de-personas-con-envenenamiento-por-aracnidos.csv
2020,tuberculosis y lepra,tuberculosis meningea,10,391,clean/2020/tuberculosis-y-lepra/tuberculosis-meningea.csv
2020,tuberculosis y lepra,reaccion adversa  a farmacos antituberculosos (rafa),12,391,clean/2020/tuberculosis-y-lepra/reaccion-adversa-a-farmacos-antituberculosos-rafa.csv
2020,tuberculosis y lepra,reaccion  adversa a farmacos antituberculosos rafa (graves),19,759,clean/2020/tuberculosis-y-lepra/reaccion-adversa-a-farmacos-antituberculosos-rafa-graves.csv
2020,tuberculosis y lepra,lepra paucibacilar,5,207,clean/2020/tuberculosis-y-lepra/lepra-paucibacilar.csv
2020,tuberculosis y lepra,lepra multibacilar,10,506,clean/2020/tuberculosis-y-lepra/lepra-multibacilar.csv
2020,"violencia, hechos de transito y accidentes",violencia en la familia,179,15341,clean/2020/violencia-hechos-de-transito-y-accidentes/violencia-en-la-familia.csv
2020,"violencia, hechos de transito y accidentes","violencia sexual (familiar, domestica y/o en otros ambitos)",128,8142,clean/2020/violencia-hechos-de-transito-y-accidentes/violencia-sexual-familiar-domestica-y-o-en-otros-ambitos.csv
2020,"violencia, hechos de transito y accidentes",otras violencias por lesiones autoinflingidas y colectivas,193,18331,clean/2020/violencia-hechos-de-transito-y-accidentes/otras-violencias-por-lesiones-autoinflingidas-y-colectivas.csv
2020,"violencia, hechos de transito y accidentes",no de casos presentados por hechos de transito,237,30452,clean/2020/violencia-hechos-de-transito-y-accidentes/no-de-casos-presentados-por-hechos-de-transito.csv
2020,"violencia, hechos de transito y accidentes",no de casos presentados por otros accidentes,281,38433,clean/2020/violencia-hechos-de-transito-y-accidentes/no-de-casos-presentados-por-otros-accidentes.csv
2020,mortalidad,muerte menor de 5 anos por diarrea,36,1892,clean/2020/mortalidad/muerte-menor-de-5-anos-por-diarrea.csv
2020,mortalidad,muerte menor de 5 anos por neumonia,28,2279,clean/2020/mortalidad/muerte-menor-de-5-anos-por-neumonia.csv
2020,mortalidad,muerte menor de 5 anos por desnutricion aguda grave,18,1161,clean/2020/mortalidad/muerte-menor-de-5-anos-por-desnutricion-aguda-grave.csv
2020,mortalidad,muerte menor de 5 anos por otras causas,135,14964,clean/2020/mortalidad/muerte-menor-de-5-anos-por-otras-causas.csv
2020,mortalidad,otras muertes en mayores de 5 anos,307,116874,clean/2020/mortalidad/otras-muertes-en-mayores-de-5-anos.csv
2020,salud sexual y reproductiva,hemorragia de la primera mitad del embarazo (< 22 sem) aborto,208,3519,clean/2020/salud-sexual-y-reproductiva/hemorragia-de-la-primera-mitad-del-embarazo-22-sem-aborto.csv
2020,salud sexual y reproductiva,gestantes y puerperas con sepsis,60,327,clean/2020/salud-sexual-y-reproductiva/gestantes-y-puerperas-con-sepsis.csv
2020,salud sexual y reproductiva,preeclampsia severa,159,1563,clean/2020/salud-sexual-y-reproductiva/preeclampsia-severa.csv
2020,salud sexual y reproductiva,eclampsia,50,345,clean/2020/salud-sexual-y-reproductiva/eclampsia.csv
2020,intoxicaciones,plaguicidas,160,11845,clean/2020/intoxicaciones/plaguicidas.csv
2020,intoxicaciones,enf. transmitidas por alimentos (e.t.a.),158,15870,clean/2020/intoxicaciones/enf-transmitidas-por-alimentos-e-t-a.csv
2020,intoxicaciones,"otras intoxicaciones (drogas, farmacos, alcohol etc.)",210,18170,clean/2020/intoxicaciones/otras-intoxicaciones-drogas-farmacos-alcohol-etc.csv
2020,eventos - notificacion inmediata parte i,riada,25,32,clean/2020/eventos-notificacion-inmediata-parte-i/riada.csv
2020,eventos - notificacion inmediata parte i,helada/granizo/nevada,42,79,clean/2020/eventos-notificacion-inmediata-parte-i/helada-granizo-nevada.csv
2020,eventos - notificacion inmediata parte i,incendio,27,48,clean/2020/eventos-notificacion-inmediata-parte-i/incendio.csv
2020,eventos - notificacion inmediata parte ii,deslizamiento/sismo/terremoto,10,12,clean/2020/eventos-notificacion-inmediata-parte-ii/deslizamiento-sismo-terremoto.csv
2020,eventos - notificacion inmediata parte ii,inundacion,15,15,clean/2020/eventos-notificacion-inmediata-parte-ii/inundacion.csv
2020,eventos - notificacion inmediata parte ii,otros de excepcion,20,28,clean/2020/eventos-notificacion-inmediata-parte-ii/otros-de-excepcion.csv
2020,enfermedades transmitidas por vectores (etv),leishmaniasis,114,12328,clean/2020/enfermedades-transmitidas-por-vectores-etv/leishmaniasis.csv
2020,enfermedades transmitidas por vectores (etv),chagas agudo,142,16284,clean/2020/enfermedades-transmitidas-por-vectores-etv/chagas-agudo.csv
2020,enfermedades transmitidas por vectores (etv),dengue,1,23,clean/2020/enfermedades-transmitidas-por-vectores-etv/dengue.csv
2020,enfermedades transmitidas por vectores (etv),malaria,74,11845,clean/2020/enfermedades-transmitidas-por-vectores-etv/malaria.csv
2020,mortalidad materna,muerte materna notificada,62,342,clean/2020/mortalidad-materna/muerte-materna-notificada.csv
2020,mortalidad materna,muerte materna confirmada,17,57,clean/2020/mortalidad-materna/muerte-materna-confirmada.csv
2020,"mortalidad perinatal, neonatal e infantil",muerte fetal (obito) confirmada,128,3024,clean/2020/mortalidad-perinatal-neonatal-e-infantil/muerte-fetal-obito-confirmada.csv
2020,"mortalidad perinatal, neonatal e infantil",muerte neonatal  temprana (0-6 dias) confirmada,80,1813,clean/2020/mortalidad-perinatal-neonatal-e-infantil/muerte-neonatal-temprana-0-6-dias-confirmada.csv
